,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,10553.0,2953.0,2283.0,5072.0,3460.0,3534.0,3274.0,3303.0,1035.0,3136.0,863.0,1884.0,2930.0,2270.0,949.0,11207.0,5639.0,3979.0,897.0,4924.0
folA_1_56_B_MM11,4532.0,8574.0,2080.0,4898.0,2346.0,2528.0,1961.0,2754.0,1364.0,2873.0,655.0,1676.0,2350.0,1812.0,964.0,10457.0,4701.0,2315.0,829.0,4722.0
folA_1_56_B_MM14,3583.0,3257.0,5666.0,2963.0,1951.0,2427.0,1515.0,1855.0,1098.0,1771.0,557.0,1143.0,1684.0,1361.0,595.0,8568.0,4923.0,2574.0,1057.0,4573.0
folA_1_56_B_MM2,2335.0,2338.0,1348.0,8818.0,1694.0,2870.0,2017.0,1837.0,909.0,1890.0,563.0,926.0,1448.0,1231.0,593.0,7029.0,3542.0,1848.0,722.0,3602.0
folA_1_56_B_MM3,1934.0,834.0,878.0,2268.0,4059.0,1580.0,1237.0,1049.0,486.0,1046.0,302.0,577.0,892.0,681.0,552.0,4867.0,1916.0,1296.0,223.0,2136.0
folA_1_56_B_MM6,4487.0,2814.0,1712.0,4318.0,2174.0,7269.0,3160.0,1969.0,562.0,2512.0,584.0,1369.0,2224.0,1580.0,735.0,9896.0,3951.0,1877.0,967.0,5214.0
folA_1_56_B_MM9,3998.0,1894.0,1116.0,4763.0,2436.0,3957.0,6409.0,2057.0,1235.0,2440.0,444.0,1182.0,1749.0,1766.0,679.0,8685.0,3212.0,2108.0,847.0,4084.0
folA_1_56_C,1598.0,1164.0,728.0,2033.0,1057.0,981.0,884.0,3168.0,324.0,867.0,183.0,627.0,714.0,398.0,176.0,3274.0,1812.0,1249.0,262.0,1552.0
folA_3_242_B_MM3,2920.0,2579.0,2273.0,2902.0,1567.0,2260.0,1953.0,1379.0,5451.0,2481.0,876.0,1706.0,2265.0,1291.0,1100.0,8664.0,4723.0,2410.0,557.0,5685.0
folA_3_242_C,2850.0,2091.0,1871.0,4577.0,1836.0,2819.0,2059.0,1980.0,1482.0,7016.0,494.0,941.0,1588.0,1251.0,459.0,9106.0,4362.0,1937.0,736.0,3698.0
negC_rand_42,1176.0,660.0,644.0,971.0,441.0,449.0,494.0,712.0,143.0,494.0,1634.0,326.0,655.0,349.0,167.0,2113.0,1134.0,792.0,261.0,1068.0
thyA_1_60_B_MM12,1587.0,1199.0,742.0,1517.0,821.0,1419.0,894.0,514.0,523.0,1044.0,375.0,2210.0,1656.0,502.0,610.0,3676.0,1538.0,1544.0,271.0,1773.0
thyA_1_60_B_MM13,3760.0,2495.0,1917.0,3787.0,1730.0,3631.0,2609.0,1667.0,1443.0,2443.0,658.0,1619.0,6629.0,1344.0,600.0,8605.0,3912.0,2625.0,880.0,3610.0
thyA_1_60_B_MM2,2033.0,1713.0,863.0,3243.0,1607.0,2105.0,1062.0,1168.0,654.0,1275.0,481.0,632.0,1179.0,2889.0,885.0,4550.0,3010.0,1560.0,400.0,2223.0
thyA_1_60_C,1374.0,1578.0,668.0,2094.0,756.0,1509.0,628.0,959.0,563.0,1100.0,184.0,211.0,341.0,838.0,1869.0,2540.0,1479.0,522.0,140.0,1225.0
thyA_3_233_B_MM4,8060.0,5841.0,4172.0,11043.0,5090.0,7749.0,5443.0,5015.0,2118.0,5169.0,618.0,2588.0,4115.0,3062.0,1342.0,26256.0,8498.0,4259.0,1951.0,10549.0
thyA_3_233_B_MM5,4898.0,4305.0,3206.0,7031.0,3204.0,5669.0,3084.0,3534.0,1176.0,4191.0,280.0,1115.0,3627.0,1664.0,451.0,11747.0,10856.0,4124.0,1532.0,5648.0
thyA_3_233_B_MM6,3729.0,1612.0,1053.0,4702.0,1680.0,4337.0,1891.0,2660.0,697.0,2661.0,605.0,964.0,2027.0,1210.0,509.0,8827.0,4567.0,6675.0,1091.0,2190.0
thyA_3_233_B_MM7,1295.0,964.0,482.0,1997.0,721.0,1228.0,1037.0,1047.0,818.0,1066.0,121.0,501.0,884.0,792.0,296.0,2495.0,1987.0,723.0,1844.0,1457.0
thyA_3_233_C,4648.0,3920.0,3664.0,8378.0,4891.0,4543.0,4705.0,4349.0,2587.0,3538.0,1406.0,1461.0,3799.0,1660.0,2558.0,16075.0,9187.0,5423.0,1435.0,12937.0
